facility_id,name,street,city,n,mean_score,min_score,max_score,latest,latest_score,category,venue
12185596,"Gossip Shack 2, The",1615 Grand Avenue Pkwy,Pflugerville,5,87.8,81,97,2026-03-13,82,Restaurant & Food Service,"Gossip Shack 2, The"
12186590,PF - Amigos BBQ Grill,1100 Grand Avenue Pkwy Ste 108,Pflugerville,5,87.8,84,94,2026-03-04,85,Restaurant & Food Service,PF - Amigos BBQ Grill
2802055,Cheddar's Casual Cafe,15119 N IH 35 NB Service Rd,Austin,4,87.75,83,91,2026-03-12,87,Restaurant & Food Service,Cheddar's Casual Cafe
2802739,Summer Moon Coffee Bar,3115 S 1st St Ste B,Austin,4,87.75,81,95,2025-11-24,90,Restaurant & Food Service,Summer Moon Coffee Bar
2803084,"Stephen F. Austin Royal Sonesta, The",701 Congress Ave,Austin,4,87.75,80,98,2026-02-03,98,Restaurant & Food Service,"Stephen F. Austin Royal Sonesta, The"
10866935,Hana World Market - Meat and Fish,1700 W Parmer Ln Ste 100,Austin,4,87.75,83,95,2025-11-21,95,Grocery,Hana World Market - Meat and Fish
11084376,Omni Barton Creek Resort & Spa - (Texas Spice),8212 Barton Club Dr,Austin,4,87.75,86,91,2026-01-21,86,Restaurant & Food Service,Omni Barton Creek Resort & Spa - (Texas Spice)
11201901,Pollos Asados Los Regios JB,1725 Ohlen Rd,Austin,4,87.75,85,92,2026-02-18,85,Restaurant & Food Service,Pollos Asados Los Regios JB
11207395,Brookdale Spicewood Springs,4401 Spicewood Springs Rd,Austin,4,87.75,86,90,2026-05-06,88,Restaurant & Food Service,Brookdale Spicewood Springs
11216060,Rosa's Cafe & Tortilla Factory #42,509 W Slaughter Ln,Austin,4,87.75,81,93,2025-07-01,86,Restaurant & Food Service,Rosa's Cafe & Tortilla Factory
11221365,Fixe,500 W 5th St,Austin,8,87.75,79,100,2026-01-22,85,Restaurant & Food Service,Fixe
11691638,Tacos Durango Inc.,11900 Metric Blvd Ste L,Austin,4,87.75,84,89,2026-04-27,89,Restaurant & Food Service,Tacos Durango Inc.
11957581,Waffle House #1683,8800 E US 290 Hwy WB Service Rd,Austin,8,87.75,78,93,2026-03-03,93,Restaurant & Food Service,Waffle House
12145995,Jet's Pizza,9001 Brodie Ln Unit 2,Austin,4,87.75,85,92,2025-04-30,92,Restaurant & Food Service,Jet's Pizza
12185861,Mi lindo Jalisco,8618 Research SB Blvd,Austin,4,87.75,81,93,2026-04-01,86,Restaurant & Food Service,Mi lindo Jalisco
12186347,Brick's Pub,1807 W Slaughter Ln Ste 100,Austin,4,87.75,77,95,2025-07-08,77,Restaurant & Food Service,Brick's Pub
12393043,Canopy Austin Hotel & Verbena Restaurant,604 W 6th St,Austin,8,87.75,80,93,2026-04-02,86,Restaurant & Food Service,Canopy Austin Hotel & Verbena Restaurant
12394254,Nate's Baked Goods & Coffee,401 Orchard St,Austin,8,87.75,82,94,2026-04-17,87,Restaurant & Food Service,Nate's Baked Goods & Coffee
12397355,"Ramen Tatsu-Ya, LLC",8601 S Congress Ave Bldg 2 Unit 200,Austin,4,87.75,84,92,2025-11-17,92,Restaurant & Food Service,"Ramen Tatsu-Ya, LLC"
12401461,Carnitas El Guero Cameron,9001 Cameron Rd Ste 201,Austin,4,87.75,84,91,2026-04-21,87,Restaurant & Food Service,Carnitas El Guero Cameron
12392363,PF - Spare Time Family Entertainment II,1724 FM 685,Pflugerville,7,87.71,85,90,2026-04-23,90,Restaurant & Food Service,PF - Spare Time Family Entertainment II
2801896,Austin's Park n Pizza,16231 N IH 35 NB Service Rd,Austin,3,87.67,85,90,2026-01-15,88,Restaurant & Food Service,Austin's Park n Pizza
2802604,St. David's Episcopal Church,301 E 8th St,Austin,3,87.67,79,93,2025-09-18,91,Restaurant & Food Service,St. David's Episcopal Church
2802680,Serrano's Cafe Lakeline,11100 Pecan Park Blvd,Cedar Park,3,87.67,84,90,2026-04-30,84,Restaurant & Food Service,Serrano's Cafe Lakeline
2803434,Don's Short Stop,13900 Immanuel Rd,Pflugerville,3,87.67,87,88,2026-05-21,88,Restaurant & Food Service,Don's Short Stop
10001509,Tino's Greek Cafe,9901 Brodie Ln,Austin,3,87.67,79,94,2025-06-12,79,Restaurant & Food Service,Tino's Greek Cafe
10128069,Get N Go,6201 Manor Rd,Austin,3,87.67,84,92,2026-03-23,92,Restaurant & Food Service,Get N Go
10145803,La Familia Mexican Market,8540 Research SB Blvd,Austin,3,87.67,82,91,2025-12-04,90,Restaurant & Food Service,La Familia Mexican Market
10159452,7-Eleven #22245,2103 S Congress Ave,Austin,3,87.67,86,90,2026-04-09,86,Convenience & Fuel,7-Eleven
10174988,College House Inc - Halstead,1905 Nueces St,Austin,6,87.67,82,92,2026-04-27,92,School & Childcare,College House Inc - Halstead
10227305,Peckerheads,402 E 6th St,Austin,3,87.67,82,92,2026-02-20,92,Restaurant & Food Service,Peckerheads
10796431,Los Potrillos Restaurant,9120 N Interstate 35,Austin,6,87.67,82,91,2025-07-29,89,Restaurant & Food Service,Los Potrillos Restaurant
11385382,Avery Ranch Golf Club,10500 Avery Club Dr,Austin,3,87.67,83,92,2025-03-27,83,Restaurant & Food Service,Avery Ranch Golf Club
11404240,Voodoo Doughnut,212 E 6th St,Austin,3,87.67,81,93,2026-01-07,93,Restaurant & Food Service,Voodoo Doughnut
11618169,Aviator Pizza & Drafthouse,6501 S Congress Ave Ste 105,Austin,3,87.67,85,93,2025-06-23,85,Restaurant & Food Service,Aviator Pizza & Drafthouse
11631715,Las Mangonadas,1144 Airport Blvd Ste 180,Austin,6,87.67,76,96,2026-01-28,84,Restaurant & Food Service,Las Mangonadas
11759418,Moms 8 Enterprises Inc.,9341 W SH 71,Austin,3,87.67,82,91,2025-05-23,90,Restaurant & Food Service,Moms 8 Enterprises Inc.
11811291,Barley Bean South Lamar,3600 S Lamar Blvd Bldg B,Austin,3,87.67,82,91,2026-03-24,90,Restaurant & Food Service,Barley Bean South Lamar
11827353,Smoothie King,9705 Research NB Blvd Unit B,Austin,3,87.67,87,89,2026-02-06,87,Restaurant & Food Service,Smoothie King
12185744,"Yard Milkshake Bar, The",3400 Esperanza Xing,Austin,3,87.67,81,93,2025-07-09,89,Restaurant & Food Service,"Yard Milkshake Bar, The"
12393397,Aba,1011 S Congress Ave Bldg 2 Ste 180,Austin,3,87.67,85,90,2026-01-28,90,Restaurant & Food Service,Aba
12393409,GattiTown # 2006,9900 S Interstate 35 Ste V,Austin,3,87.67,81,93,2025-06-02,93,Restaurant & Food Service,GattiTown
12393672,Eurest - 54611 ICU Medical,3900 Howard Ln,Austin,3,87.67,80,97,2026-01-27,86,Restaurant & Food Service,Eurest - 54611 ICU Medical
12398801,Bep Co Tham,10901 N Lamar Blvd Ste A101,Austin,3,87.67,86,89,2025-04-01,86,Restaurant & Food Service,Bep Co Tham
12398913,PF - Foodbox 7/Which Wich,16212 Impact Way,Pflugerville,3,87.67,83,93,2026-01-27,87,Restaurant & Food Service,PF - Foodbox
12401597,Kesos Tacos,3901 Spicewood Springs Rd Bldg C,Austin,3,87.67,83,90,2026-05-20,90,Restaurant & Food Service,Kesos Tacos
2801189,Sigma Alpha Mu,2501 Leon St,Austin,5,87.6,85,90,2025-09-22,85,Restaurant & Food Service,Sigma Alpha Mu
2801240,Taco Cabana #199,9705 Menchaca Rd,Austin,5,87.6,77,92,2025-12-09,77,Restaurant & Food Service,Taco Cabana
10080943,Twin Peaks,701 E Stassney Ln,Austin,5,87.6,82,96,2026-01-22,82,Restaurant & Food Service,Twin Peaks
11307329,P. Terry's Burger Stand,515 Congress Ave Ste 130,Austin,5,87.6,82,95,2026-02-03,95,Restaurant & Food Service,P. Terry's Burger Stand
11346382,Four Seasons Hotel Austin,98 San Jacinto Blvd,Austin,5,87.6,77,95,2025-12-18,92,Restaurant & Food Service,Four Seasons Hotel Austin
12185839,Kappa Alpha Omicron,2515 Leon St,Austin,5,87.6,83,92,2025-09-29,92,Restaurant & Food Service,Kappa Alpha Omicron
11441393,International Food Market,11331 N Lamar Blvd Unit H,Austin,7,87.57,85,91,2026-03-20,86,Restaurant & Food Service,International Food Market
10003983,Chuy's Barton Springs,1728 Barton Springs Rd,Austin,4,87.5,84,91,2026-03-19,91,Restaurant & Food Service,Chuy's Barton Springs
10246567,Clairmont- Austin,12463 Los Indios Trl,Austin,4,87.5,83,90,2026-01-30,89,Restaurant & Food Service,Clairmont- Austin
10662269,Lucy's Fried Chicken,2218 College Ave,Austin,4,87.5,84,91,2026-04-28,84,Restaurant & Food Service,Lucy's Fried Chicken
11207538,LW - Brookdale Lohmans Crossing,1604 Lohmans Crossing Rd,Lakeway,6,87.5,78,99,2026-03-06,89,Restaurant & Food Service,LW - Brookdale Lohmans Crossing
12392335,PF - Papa John's #1127,900 E Pecan St Ste 600,Pflugerville,8,87.5,81,92,2026-03-10,81,Restaurant & Food Service,PF - Papa John's
12392635,Commodore Perry Estate (Lutie's),4114 Red River St,Austin,4,87.5,80,95,2026-04-02,90,Restaurant & Food Service,Commodore Perry Estate (Lutie's)
12395169,7-Eleven Convenience Store # 39069D,6607 Circle S Rd,Austin,4,87.5,83,93,2025-12-29,93,Convenience & Fuel,7-Eleven Convenience Store # 39069D
12396257,PF - 54th Street Restaurant & Drafthouse,19109 Limestone Commercial Dr,Pflugerville,6,87.5,83,94,2026-04-28,85,Restaurant & Food Service,PF - 54th Street Restaurant & Drafthouse
12397383,Modern Market #4003,401 Congress Ave Ste 100A,Austin,4,87.5,85,90,2025-12-22,90,Restaurant & Food Service,Modern Market
12398058,Bento Teppanyaki,1201 Barbara Jordan Blvd Ste 1230,Austin,6,87.5,79,94,2026-02-23,94,Restaurant & Food Service,Bento Teppanyaki
2800210,Short Stop,1144 Airport Blvd,Austin,5,87.4,85,91,2026-01-28,88,Restaurant & Food Service,Short Stop
2800826,Luca Villa Pizza,11200 Lakeline Mall Dr,Cedar Park,5,87.4,79,94,2026-04-21,94,Restaurant & Food Service,Luca Villa Pizza
2802530,LW - Metro Food Mart,903 S FM 620 Rd,Lakeway,5,87.4,84,97,2025-08-29,97,Convenience & Fuel,LW - Metro Food Mart
2803642,Speedy Stop Store #219,1660 E 51st St,Austin,5,87.4,84,92,2026-03-11,92,Restaurant & Food Service,Speedy Stop Store
11274894,J W Marriott Austin - Corner,110 E 2nd St,Austin,5,87.4,85,90,2026-01-28,88,Restaurant & Food Service,J W Marriott Austin - Corner
12398268,Shipley Donuts,2113 W Anderson Ln,Austin,5,87.4,84,96,2026-02-12,87,Restaurant & Food Service,Shipley Donuts
2801224,Papa John's Pizza #941,5114 Balcones Woods Dr,Austin,3,87.33,82,92,2026-04-13,82,Restaurant & Food Service,Papa John's Pizza
2802671,Mandola's Italian Market,4700 W Guadalupe St,Austin,6,87.33,73,95,2025-12-04,73,Restaurant & Food Service,Mandola's Italian Market
2803694,Express Food Mart #4,5401 Menchaca Rd,Austin,3,87.33,84,90,2026-01-06,84,Convenience & Fuel,Express Food Mart
2804097,La Hacienda Market,7517 Cameron Rd,Austin,3,87.33,87,88,2025-10-29,87,Restaurant & Food Service,La Hacienda Market
2804114,Speedy Stop,14735 Bratton Ln,Austin,3,87.33,78,94,2025-12-11,78,Restaurant & Food Service,Speedy Stop
10029239,SV - BJ's Restaurant & Brewhouse,5207 Brodie Ln Ste 300,Sunset Valley,3,87.33,83,90,2025-08-19,89,Restaurant & Food Service,SV - BJ's Restaurant & Brewhouse
10082729,Onion Creek Texaco,11031 S IH 35 Service Rd NB,Austin,3,87.33,86,88,2026-05-18,86,Convenience & Fuel,Onion Creek Texaco
10293485,El Pollo Rico #6,1945 E Oltorf St,Austin,6,87.33,79,93,2026-05-06,86,Restaurant & Food Service,El Pollo Rico
10491439,"A la Carte Menu Services,Inc",900 Chicon St,Austin,3,87.33,84,89,2025-04-04,89,Restaurant & Food Service,"A la Carte Menu Services,Inc"
10547395,Shandeez Grill,8863 Anderson Mill Rd Ste 109,Austin,3,87.33,82,94,2026-03-19,82,Restaurant & Food Service,Shandeez Grill
11076913,Cheer Up Charlies,900 Red River St,Austin,3,87.33,85,90,2025-07-03,87,Restaurant & Food Service,Cheer Up Charlies
11099474,Garage,503 Colorado St Ste 100,Austin,3,87.33,82,94,2026-01-16,82,Restaurant & Food Service,Garage
11248209,La Mexicana Supermercado-Meat Counter,14236 FM 969 Rd,Austin,3,87.33,83,90,2025-12-04,90,Grocery,La Mexicana Supermercado-Meat Counter
11522912,Highway Food Mart,4535 E SH 71 WB,Austin,3,87.33,80,92,2025-05-06,92,Convenience & Fuel,Highway Food Mart
11714900,Legacy Oaks Assisted Living,7501 W US 290 Hwy,Austin,3,87.33,81,91,2025-07-10,91,Healthcare,Legacy Oaks Assisted Living
12171569,East Austin Hotel,1108 E 6th St,Austin,3,87.33,75,94,2026-01-28,75,Restaurant & Food Service,East Austin Hotel
12392376,PF - Express Mini Mart,116 E Pecan St,Pflugerville,3,87.33,84,90,2025-04-02,84,Restaurant & Food Service,PF - Express Mini Mart
12396395,Wiggle Room,612 Nueces St,Austin,3,87.33,82,92,2026-01-16,92,Restaurant & Food Service,Wiggle Room
12399648,WL - Hat Creek Burger Company,5902 Bee Caves Rd,West Lake Hills,3,87.33,83,90,2026-02-03,83,Restaurant & Food Service,WL - Hat Creek Burger Company
12186600,PF - Los Amigos Meat (Kitchen),15812 Windermere Dr Ste 200,Pflugerville,7,87.29,80,94,2025-12-12,81,Restaurant & Food Service,PF - Los Amigos Meat (Kitchen)
10490383,Barchi Japanese Restaurant,206 Colorado St,Austin,4,87.25,85,91,2026-02-25,85,Restaurant & Food Service,Barchi Japanese Restaurant
10968230,"Callaway House Austin, The",505 W 22nd St,Austin,4,87.25,86,88,2025-04-24,88,Restaurant & Food Service,"Callaway House Austin, The"
11280821,JG Manchaca Property,11500 Menchaca Rd,Austin,4,87.25,86,89,2025-08-25,87,Restaurant & Food Service,JG Manchaca Property
12061655,BC - Falconhead Golf Club,15201 Falcon Head Blvd,Austin,4,87.25,77,96,2025-04-07,86,Restaurant & Food Service,BC - Falconhead Golf Club
12392677,Hold Out Brewing,1208 W 4th St,Austin,4,87.25,80,93,2026-04-17,93,Restaurant & Food Service,Hold Out Brewing
12393949,"BC - League, The",13420 Galleria Cir Ste A-128,Austin,4,87.25,79,94,2025-10-29,92,Restaurant & Food Service,"BC - League, The"
12396973,Hilton Garden Inn North Austin,12400 N IH 35 Service Rd SB,Austin,4,87.25,84,91,2026-03-03,84,Restaurant & Food Service,Hilton Garden Inn North Austin
10187892,Buenos Aires Cafe,1201 E 6th St,Austin,5,87.2,81,92,2026-02-25,81,Restaurant & Food Service,Buenos Aires Cafe
10745301,Minimax Food Mart #2,1033 E Howard Ln,Austin,5,87.2,85,90,2026-04-22,90,Convenience & Fuel,Minimax Food Mart
11432739,Lily's Sandwich,10901 N Lamar Blvd,Austin,5,87.2,83,93,2025-11-04,83,Restaurant & Food Service,Lily's Sandwich
12392301,PF - Krab Kingz,1202 FM 685 Ste A1-2,Pflugerville,5,87.2,83,93,2026-03-05,83,Restaurant & Food Service,PF - Krab Kingz
12394080,EurAsia 3,5222 Burnet Rd Unit 400A,Austin,5,87.2,80,94,2026-01-20,82,Restaurant & Food Service,EurAsia
12397189,Meat Your Heart,5610 N IH 35 Service Rd SB,Austin,5,87.2,76,94,2025-09-04,94,Restaurant & Food Service,Meat Your Heart
11747511,Bao'd Up,1911 Aldrich St Unit A1,Austin,6,87.17,84,91,2026-03-31,91,Restaurant & Food Service,Bao'd Up
12395223,7-Eleven Convenience Store #38613A,6000 FM 969 Rd,Austin,6,87.17,73,95,2026-03-25,94,Convenience & Fuel,7-Eleven Convenience Store #38613A
11397922,El Rinconcito Del Sabor # 1,7213 Cameron Rd,Austin,7,87.14,74,95,2026-05-01,94,Restaurant & Food Service,El Rinconcito Del Sabor
2800255,Thundercloud Subs,2308 Lake Austin Blvd,Austin,8,87,83,93,2025-11-03,84,Restaurant & Food Service,Thundercloud Subs
2800869,Taco Cabana #127,9605 Research NB Blvd,Austin,3,87,81,92,2026-04-20,92,Restaurant & Food Service,Taco Cabana
2802815,P. Terry's Burger Stand,404 S Lamar SB Blvd,Austin,4,87,70,94,2025-11-24,91,Restaurant & Food Service,P. Terry's Burger Stand
10003014,III Forks #350,111 Lavaca St,Austin,3,87,84,91,2025-02-14,91,Restaurant & Food Service,III Forks
10160542,Cheko's Mexican Restaurant & Bar,1304 W Koenig Ln,Austin,4,87,82,91,2026-02-12,82,Restaurant & Food Service,Cheko's Mexican Restaurant & Bar
10179226,Little Caesars Pizza,5200 E William Cannon Dr,Austin,4,87,84,92,2026-04-22,92,Restaurant & Food Service,Little Caesars Pizza
10181125,LW - Mangieri's Pizza,2133 Lohmans Crossing Rd Ste 600,Lakeway,5,87,84,89,2026-03-25,89,Restaurant & Food Service,LW - Mangieri's Pizza
10206751,El Nuevo Mexico Restaurant,911 W Anderson Ln Ste 120,Austin,4,87,85,91,2025-12-31,86,Restaurant & Food Service,El Nuevo Mexico Restaurant
10229991,R S Food Mart,1219 Rosewood Ave,Austin,3,87,86,89,2026-04-29,86,Convenience & Fuel,R S Food Mart
10256583,Perla's Seafood & Oyster Bar,1400 S Congress Ave Unit 100,Austin,3,87,84,92,2026-02-27,84,Restaurant & Food Service,Perla's Seafood & Oyster Bar
10306272,Carrabba's Italian Grill,11590 Research SB Blvd,Austin,4,87,82,90,2025-12-26,89,Restaurant & Food Service,Carrabba's Italian Grill
10426941,BC - Hill Country Food Mart,13908 W SH 71 Bldg A,Bee Cave,6,87,83,91,2025-11-05,91,Convenience & Fuel,BC - Hill Country Food Mart
10875585,Hana World Market - Foodcourt,1700 W Parmer Ln Ste 100,Austin,3,87,85,89,2025-06-24,87,Grocery,Hana World Market - Foodcourt
10903317,Turf & Surf Po'boy,405 Lavaca St,Austin,4,87,82,91,2026-02-20,91,Restaurant & Food Service,Turf & Surf Po'boy
10928499,Kung Fu Saloon,716 W 6th St,Austin,3,87,85,89,2026-02-10,89,Restaurant & Food Service,Kung Fu Saloon
11016089,WL - Maryes Gourmet Pizza,3663 Bee Caves Rd Ste 4G,West Lake Hills,5,87,82,95,2026-01-29,82,Restaurant & Food Service,WL - Maryes Gourmet Pizza
11444601,Nightcap,1401 W 6th St,Austin,6,87,82,92,2026-02-12,92,Restaurant & Food Service,Nightcap
11577358,Tres Amigos,7535 E US 290 Hwy EB Service Rd,Austin,6,87,73,97,2026-03-04,90,Restaurant & Food Service,Tres Amigos
11634648,Oakwood BBQ,307 E Braker Ln,Austin,4,87,80,91,2025-07-15,90,Restaurant & Food Service,Oakwood BBQ
11643065,Golden Corral #988,7300 S Ih 35,Austin,4,87,83,92,2026-03-17,83,Restaurant & Food Service,Golden Corral
11775812,7-Eleven Convenience Store #36621B,9061 Research NB Blvd,Austin,4,87,82,94,2026-02-09,84,Convenience & Fuel,7-Eleven Convenience Store #36621B
11775849,One Taco,2900 W Anderson Ln Ste K,Austin,5,87,77,94,2026-04-06,93,Restaurant & Food Service,One Taco
11818623,Catedral de Mariscos,220 E Anderson WB Ln,Austin,3,87,85,89,2026-01-23,85,Restaurant & Food Service,Catedral de Mariscos
11871666,Swoon Hospitality (Hanks),5811 Berkman Dr Ste 100,Austin,5,87,81,93,2026-03-06,93,Healthcare,Swoon Hospitality (Hanks)
12185648,ARRIVE Austin,1813 E 6th St,Austin,5,87,78,95,2026-01-29,88,Restaurant & Food Service,ARRIVE Austin
12185737,Roppolos Pizzeria Northside,2604 Guadalupe St,Austin,4,87,80,90,2025-09-23,80,Restaurant & Food Service,Roppolos Pizzeria Northside
12392917,JD's Market #8,8807 Cameron Rd Bldg 2 Unit 100,Austin,4,87,79,91,2026-04-27,87,Restaurant & Food Service,JD's Market
12393493,Codependent,301 West Ave Ste 110,Austin,5,87,85,89,2026-01-15,86,Restaurant & Food Service,Codependent
12393744,Sonic Drive - In #1553,804 W Stassney Ln,Austin,5,87,82,91,2025-12-30,82,Restaurant & Food Service,Sonic Drive - In
12394542,North Lamar Quick Stop,8545 N Lamar Blvd,Austin,3,87,78,95,2026-01-20,78,Restaurant & Food Service,North Lamar Quick Stop
12394564,Ani's Day and Night,7107 E Riverside Dr,Austin,3,87,86,88,2025-12-02,86,Restaurant & Food Service,Ani's Day and Night
12394623,Los Chilakillers,13000 N IH 35 Service Rd SB,Austin,3,87,85,89,2026-01-13,89,Restaurant & Food Service,Los Chilakillers
12397341,Hilton Garden Inn - Austin Univ Capitol,301 W 17th St,Austin,8,87,77,90,2026-05-12,89,Restaurant & Food Service,Hilton Garden Inn - Austin Univ Capitol
12401142,Kokos Mexican Snacks #2,2410 E Riverside Dr Ste F4,Austin,3,87,81,91,2026-04-14,81,Restaurant & Food Service,Kokos Mexican Snacks
12401314,Freebirds World Burrito #20603,1000 E 41st St Ste 260,Austin,4,87,81,93,2026-05-12,81,Restaurant & Food Service,Freebirds World Burrito
12397623,Lazarus Brewing Company,4803 Airport Blvd,Austin,7,86.86,74,95,2026-03-19,82,Restaurant & Food Service,Lazarus Brewing Company
2801316,Kerbey Lane,2606 Guadalupe St,Austin,6,86.83,78,93,2025-11-17,79,Restaurant & Food Service,Kerbey Lane
12397279,Grove Market,2601 Perseverance Dr,Austin,6,86.83,81,92,2026-02-17,92,Restaurant & Food Service,Grove Market
10870122,Applebee's #8001,6315 S Ih 35,Austin,5,86.8,83,90,2026-02-11,85,Restaurant & Food Service,Applebee's
10999165,"HEB Food Store #639 - Deli, Bakery, Produce, Cafe",1801 E 51st St,Austin,5,86.8,85,90,2026-03-06,86,Grocery,"HEB Food Store #639 - Deli, Bakery, Produce, Cafe"
12186618,LW - Thai Spice,2009 Main St Unit 100,Lakeway,5,86.8,81,92,2026-03-12,88,Restaurant & Food Service,LW - Thai Spice
12396469,Roriko Business LLC,13107 FM 969 Rd Ste 100,Austin,5,86.8,82,91,2026-02-26,84,Restaurant & Food Service,Roriko Business LLC
2800396,Thundercloud Subs,3201 Bee Caves Rd,Austin,4,86.75,79,93,2025-12-29,93,Restaurant & Food Service,Thundercloud Subs
2800833,"Iron Cactus, The",606 Trinity St,Austin,4,86.75,81,96,2025-09-25,82,Restaurant & Food Service,"Iron Cactus, The"
11171015,Lone Star Kolaches,2210 W Anderson Ln,Austin,4,86.75,81,93,2026-01-23,90,Restaurant & Food Service,Lone Star Kolaches
11541174,L'Oca d'Oro,1900 Simond Ave Ste 100,Austin,4,86.75,81,94,2025-12-16,91,Restaurant & Food Service,L'Oca d'Oro
12185779,Smoothie King,12314 N IH 35 Service Rd SB,Austin,4,86.75,84,89,2026-04-09,84,Restaurant & Food Service,Smoothie King
12395906,Tapioca House,1906 Guadalupe St,Austin,8,86.75,84,90,2025-12-08,89,Restaurant & Food Service,Tapioca House
12398014,Ramen Del Barrio,1700 W Parmer Ln Ste 100,Austin,4,86.75,77,96,2025-11-21,90,Restaurant & Food Service,Ramen Del Barrio
2800233,Little Caesar's Pizza,4410 E Riverside Dr,Austin,3,86.67,84,90,2026-03-09,86,Restaurant & Food Service,Little Caesar's Pizza
2800386,Little Caesar's Pizza,512 W Stassney Ln,Austin,3,86.67,85,89,2025-08-12,86,Restaurant & Food Service,Little Caesar's Pizza
10174940,Bread Basket - Chevron,9401 S US 183 Hwy,Austin,3,86.67,84,90,2025-03-19,90,Convenience & Fuel,Bread Basket - Chevron
10294642,7-Eleven Convenience Store #21884B,917 N Lamar Blvd,Austin,6,86.67,80,90,2025-12-05,90,Convenience & Fuel,7-Eleven Convenience Store #21884B
10925608,Tony C's Pizza & Wine Bar,10526 W Parmer Ln,Austin,3,86.67,85,88,2025-12-11,87,Restaurant & Food Service,Tony C's Pizza & Wine Bar
11494053,Madam Mam's Thai Cuisine,9911 Brodie Ln Ste 600,Austin,3,86.67,85,89,2025-06-13,86,Restaurant & Food Service,Madam Mam's Thai Cuisine
11713509,Colonial Gardens of Austin A-1,3700 Adelphi Ln,Austin,3,86.67,80,93,2026-05-22,93,Restaurant & Food Service,Colonial Gardens of Austin A-1
11726129,7-Eleven Convenience Store #35805B,13641 N IH 35 Service Rd NB,Austin,3,86.67,79,91,2026-04-21,79,Convenience & Fuel,7-Eleven Convenience Store #35805B
12186022,Medici Cafe,1023 Springdale Rd Bldg 1A,Austin,3,86.67,81,90,2025-08-19,81,Restaurant & Food Service,Medici Cafe
12186319,"Bon Aire, The",9070 Research SB Blvd Unit 101,Austin,3,86.67,85,88,2025-12-02,87,Restaurant & Food Service,"Bon Aire, The"
12393674,Frost Gelato,11700 Rock Rose Ave Ste 176,Austin,3,86.67,80,92,2026-05-21,92,Restaurant & Food Service,Frost Gelato
12398976,Four Brothers - Fareground,111 Congress Ave,Austin,3,86.67,82,91,2026-02-25,87,Restaurant & Food Service,Four Brothers - Fareground
12399256,PershingEast,2501 E 5th St,Austin,3,86.67,76,92,2026-02-02,92,Restaurant & Food Service,PershingEast
12400534,Shawarma Point,111 Congress Ave,Austin,3,86.67,81,91,2026-02-24,88,Restaurant & Food Service,Shawarma Point
11533517,Hotel Ella,1900 Rio Grande St,Austin,8,86.62,82,93,2026-02-20,83,Restaurant & Food Service,Hotel Ella
2800906,Seek & Say Enrichment Day Care,6123 FM 969 Rd,Austin,5,86.6,81,94,2025-06-25,88,School & Childcare,Seek & Say Enrichment Day Care
2803754,La Hacienda Market,9717 N Lamar Blvd,Austin,5,86.6,80,95,2025-04-17,95,Restaurant & Food Service,La Hacienda Market
12398021,Ember Kitchen,800 W Cesar Chavez St Ste Pp110,Austin,5,86.6,80,95,2026-03-11,95,Restaurant & Food Service,Ember Kitchen
10816203,Clark's Oyster Bar,1200 W 6th St,Austin,7,86.57,81,91,2026-02-18,91,Restaurant & Food Service,Clark's Oyster Bar
10008709,El Pollo Rico #4,730 W Stassney Ln,Austin,4,86.5,83,89,2025-12-29,89,Restaurant & Food Service,El Pollo Rico
10211161,Steiner Ranch Steakhouse,5424 Steiner Ranch Blvd,Austin,4,86.5,80,91,2025-07-15,80,Restaurant & Food Service,Steiner Ranch Steakhouse
10557944,Dessau Mini Mart,12915 Dessau Rd,Austin,4,86.5,80,92,2026-05-01,88,Restaurant & Food Service,Dessau Mini Mart
10609592,YaYa Cafe,3706 Guadalupe St Ste B,Austin,6,86.5,71,96,2026-05-04,71,Restaurant & Food Service,YaYa Cafe
10730943,Lupe Tortilla Mexican Restaurant,10515 N Mopac NB Expy Bldg R,Austin,6,86.5,82,89,2026-03-13,88,Restaurant & Food Service,Lupe Tortilla Mexican Restaurant
11151281,El Pollo Rico # 12,8702 Research SB Blvd,Austin,4,86.5,80,92,2026-04-17,92,Restaurant & Food Service,El Pollo Rico
11561992,"Picnik Burnet, LLC",4801 Burnet Rd,Austin,4,86.5,82,91,2025-10-21,86,Restaurant & Food Service,"Picnik Burnet, LLC"
11627907,Dell Seton Medical Center at the University of Texas,1500 Red River St,Austin,4,86.5,83,91,2025-05-06,91,School & Childcare,Dell Seton Medical Center at the University of Texas
11637616,Popeye's #315 - Z & H Foods Inc.,1823 Airport Blvd,Austin,6,86.5,82,92,2026-04-03,82,Restaurant & Food Service,Popeye's #315 - Z & H Foods Inc.
11788013,7 - Eleven Convenience Store #34253B,15010 FM 1825,Pflugerville,4,86.5,79,96,2026-05-12,88,Convenience & Fuel,7 - Eleven Convenience Store #34253B
12186178,"Village at the Triangle, The",4517 Triangle Ave,Austin,4,86.5,83,92,2025-12-08,83,Restaurant & Food Service,"Village at the Triangle, The"
12186299,7-Eleven Convenience Store # 38608A,105 E Stassney Ln,Austin,4,86.5,80,90,2025-09-08,86,Convenience & Fuel,7-Eleven Convenience Store # 38608A
12186499,Happy Chicks,6425 Burnet Rd,Austin,4,86.5,77,91,2025-11-05,88,Restaurant & Food Service,Happy Chicks
