permitID,facility_id,match_method,confidence,n_shared_events,p_name_raw,p_addr_raw,p_city,p_zip,i_name_raw,i_addr_raw,status
F1A18DC1-D14A-4117-9AAE-B4822D7F10E1,10004480,name+street+zip,exact,NA,Dollar General Store #10315,9600 Menchaca Rd,Austin,78748,Dollar General Store #10315,9600 Menchaca Rd,matched
EBB2A2FD-15A2-4CE6-B445-CFE76B830D19,10228828,name+street+zip,exact,NA,Dollar General Store #10948,5002 Nuckols Crossing Rd,Austin,78744,Dollar General Store #10948,5002 Nuckols Crossing Rd,matched
EB541089-FD60-464B-B2E4-332CEDEFD72E,10624924,name+street+zip,exact,NA,Dollar General Store #12561,6600 FM 969 Rd,Austin,78724,Dollar General Store #12561,6600 FM 969 Rd,matched
41D8A78B-6E25-4D30-8A1C-51B238C92655,10639326,name+street+zip,exact,NA,Dollar General Store #12630,13712 FM 969 Rd,Austin,78724,Dollar General Store #12630,13712 FM 969 Rd,matched
26F4E62A-2473-4E8D-BE7E-718E3F3F8B54,10781348,name+street+zip,exact,NA,Dollar General Store #12967,6729 Manor Rd,Austin,78723,Dollar General Store #12967,6729 Manor Rd,matched
F0F80359-470C-4DD5-B2B7-527E19952EA8,10860672,name+street+zip,exact,NA,Dollar General Store #13115,1401 S Pleasant Valley Rd,Austin,78741,Dollar General Store #13115,1401 S Pleasant Valley Rd,matched
5B2D6B5E-2183-4B39-A174-AE3FB2BA968B,12392882,name+street+zip,exact,NA,Dollar General Store #20388,7916  DECKER  LN,AUSTIN,78724,Dollar General Store #20388,7916 DECKER LN,matched
F21DADC4-91F5-45C1-B923-B149F4E05000,12400694,name+street+zip,exact,NA,Dollar General Store #25379,22508 W SH 71,SPICEWOOD,78669,Dollar General Store #25379,22508 W SH 71,matched
BCFCD271-25C0-4D07-89EF-EB8278618522,10046160,name+street+zip,exact,NA,Dollar General Store #3273,709 W Stassney Ln,Austin,78745,Dollar General Store #3273,709 W Stassney Ln,matched
2B68C016-482F-4934-BCFE-305088DC5FEC,2803667,name+street+zip,exact,NA,Dollar General Store #3913,6800 West Gate Blvd,Austin,78745,Dollar General Store #3913,6800 West Gate Blvd,matched
52DECC12-CCBF-404F-B306-651DACE49E6C,12401280,street+zip+name_corroborated,address+name_containment,1,Dollar Mundo LLC DBA Dollar Mundo,8807 N Lamar Blvd Unit C,Austin,78753,Dollar Mundo LLC,8807 N Lamar Blvd Unit C,matched
7968E5A9-3E36-4039-88C8-69D39CD8E491,12394030,name+street+zip,exact,NA,Dollar Slice Club,2300 Guadalupe St Unit 100,Austin,78705,Dollar Slice Club,2300 Guadalupe St Unit 100,matched
499656CB-A7FD-4FF5-8D3D-1C4F0979E2F0,11127582,name+street+zip,exact,NA,Dollar Tree # 3211,13729 N US 183 NB HWY Unit 650,AUSTIN,78729,Dollar Tree # 3211,13729 N US 183 NB HWY Unit 650,matched
F28B95C0-33D3-4AC7-95EF-197DD2BF5E20,12392757,name+street+zip,exact,NA,Dollar Tree #06372,9500 S Interstate 35 Ste J400,Austin,78748,Dollar Tree #06372,9500 S Interstate 35 Ste J400,matched
CC6BD818-18C5-426F-8FAB-67B5D5F2C502,11723124,name+street+zip,exact,NA,Dollar Tree #07241,7101 W SH 71   Bunit 2,AUSTIN,78736,Dollar Tree #07241,7101 W SH 71 Bunit 2,matched
22613806-46A9-4065-99B0-E68DB7A34392,12186014,street+zip+name_corroborated,address+name_containment,1,Dollar Tree #08060,1508 Montopolis Dr,Austin,78741,Dollar Tree #080860,1508 Montopolis Dr,matched
13CC4EB5-A2C2-48D3-804F-93981B0A5E05,10913519,name+street+zip,exact,NA,Dollar Tree #3279,5310 Burnet Rd Ste 120,Austin,78756,Dollar Tree #3279,5310 Burnet Rd Ste 120,matched
A62A1399-F2AF-4786-A5AA-FBCDADA33BC4,10885050,name+street+zip,exact,NA,Dollar Tree #4105,12901 N IH 35 Svrd NB,Austin,78753,Dollar Tree #4105,12901 N IH 35 Svrd NB,matched
A0781E80-29C3-49D2-B835-2C1743BD53E4,10840628,name+street+zip,exact,NA,Dollar Tree #5110,9515 N Lamar Blvd Unit 110,Austin,78753,Dollar Tree #5110,9515 N Lamar Blvd Unit 110,matched
4F3A6762-AD4F-4964-92BF-107008DAF6C7,11474549,name+street+zip,exact,NA,Dollar Tree #6263,1628 Ohlen Rd Unit 201,Austin,78758,Dollar Tree #6263,1628 Ohlen Rd Unit 201,matched
E221855F-D86E-4BEA-8F01-EF80D7DB9E0E,11580554,name+street+zip,exact,NA,Dollar Tree #6785,7112 Ed Bluestein Blvd Ste 150A,Austin,78723,Dollar Tree #6785,7112 Ed Bluestein Blvd Ste 150A,matched
93383F5A-BCD5-41B0-A042-2C91A8D1625D,10004227,name+street+zip,exact,NA,Dollar Tree Store #2875,5425 N Interstate 35,Austin,78723,Dollar Tree Store #2875,5425 N Interstate 35,matched
10EDA664-B58F-4F72-9FC3-16CA782A789C,10009096,name+street+zip,exact,NA,Dollar Tree Store #2988,500 W William Cannon Dr,Austin,78745,Dollar Tree Store #2988,500 W William Cannon Dr,matched
EC534A8F-2FA7-4792-919D-65AF9B532E5A,10009092,name+street+zip,exact,NA,Dollar Tree Store #3124,2500 W Parmer Ln,Austin,78727,Dollar Tree Store #3124,2500 W Parmer Ln,matched
1BD5B0CF-9486-4877-8449-CC336C5B637E,12398477,name+street+zip,exact,NA,Domino's,719 W William Cannon Dr Ste 1,Austin,78745,Domino's,719 W William Cannon Dr Ste 1,matched
798CF41A-DD0D-46B1-9A7B-39ECBFC8DA2E,12186099,name+street+zip,exact,NA,Domino's,1900 Guadalupe St,Austin,78705,Domino's,1900 Guadalupe St,matched
BB594D8E-A949-4051-8ED4-4587C5403635,12397241,name+street+zip,exact,NA,Domino's,1200  BARBARA JORDAN  BLVD STE 322,NA,NA,Domino's,1200 BARBARA JORDAN BLVD STE 322,matched
299D7C0F-DF68-4A1E-A097-C3E0A7B8CAD8,12398576,name+street+zip,exact,NA,Domino's #6483,5353 W US 290 EB HWY Unit 101,AUSTIN,78749,Domino's #6483,5353 W US 290 EB HWY Unit 101,matched
00CFAEBC-0473-405B-A2AF-5D49AF57B0C4,12398585,name+street+zip,exact,NA,Domino's #6592,7626 W SH 71   Unit 101,AUSTIN,78735,Domino's #6592,7626 W SH 71 Unit 101,matched
0178C886-FCAB-4F55-A740-DB486DAD28D7,12400299,name+street+zip,exact,NA,Domino's #6725,10001 s Ih 35 Svrd Nb,Austin,78747,Domino's #6725,10001 s Ih 35 Svrd Nb,matched
9B40E885-9C2A-4918-A78D-1C2E4306E6F8,12398577,name+street+zip,exact,NA,Domino's #9365,5701 W Slaughter Ln Bldg A160,Austin,78749,Domino's #9365,5701 W Slaughter Ln Bldg A160,matched
9BBEF3A6-C7AE-4BF9-96F7-8953CF5684C1,12393133,name+street+zip,exact,NA,Domino's 6593,2407 S Congress Ave Ste 200,Austin,78704,Domino's 6593,2407 S Congress Ave Ste 200,matched
087D460E-8899-44F0-8F59-717F4277CEC5,12393068,name+street+zip,exact,NA,Domino's 6617,311 W 5th St Unit 101,Austin,78701,Domino's 6617,311 W 5th St Unit 101,matched
0D559317-F93C-47DD-8A33-9BE37E15C6B0,12394728,name+street+zip,exact,NA,Domino's Pizza,1606 E Parmer Ln Ste 200,Austin,78753,Domino's Pizza,1606 E Parmer Ln Ste 200,matched
FA90006D-53D8-4F1D-AD75-B30B8184B616,10010126,name+street+zip,exact,NA,Domino's Pizza,1807 W Slaughter Ln Ste 465,Austin,78748,Domino's Pizza,1807 W Slaughter Ln Ste 465,matched
B27B1E47-8224-48E6-97E3-AFE144212A1A,12401061,name+num+zip,exact,NA,Domino's Pizza,5145 N FM 620,Austin,78732,Domino's Pizza,5145 FM 620 N Bldg F-120,matched
5F4403F1-B267-4B4E-B102-0BD13873BDFB,11397547,name+street+zip,exact,NA,Domino's Pizza # 9259,2501 E 7th St Ste 300,Austin,78702,Domino's Pizza # 9259,2501 E 7th St Ste 300,matched
AF755A3E-B224-461C-A3ED-A5352F14D729,11514130,name+street+zip,exact,NA,Domino's Pizza #9285,3701 Guadalupe St,Austin,78705,Domino's Pizza #9285,3701 Guadalupe St,matched
8E60054D-78EA-4686-9D7F-F5EA2781E697,12394725,name+street+zip,exact,NA,Domino's Pizza 6607,8141 Mesa Dr Ste C,Austin,78759,Domino's Pizza 6607,8141 Mesa Dr Ste C,matched
86545AE3-B8C5-4D4A-A550-DF07456B3BA3,12394726,name+street+zip,exact,NA,Domino's Pizza 6613,1700 W Parmer Ln Ste 640,Austin,78727,Domino's Pizza 6613,1700 W Parmer Ln Ste 640,matched
4945233E-37EB-419A-8A7A-950563238491,12394730,name+street+zip,exact,NA,Domino's Pizza 8007,11150  RESEARCH SB BLVD Unit 203,AUSTIN,78759,Domino's Pizza 8007,11150 RESEARCH SB BLVD Unit 203,matched
E4F9AC14-F4FC-48E2-B765-245BA699B5EE,12394722,name+street+zip,exact,NA,Domino's Pizza 9278,2013 Wells Branch Pkwy Ste 109,Austin,78728,Domino's Pizza 9278,2013 Wells Branch Pkwy Ste 109,matched
53A5CFB7-D756-41A4-BCDE-702999BD7FB2,12394724,name+street+zip,exact,NA,Domino's Pizza 9322,1910 W Braker Ln Ste 500,Austin,78758,Domino's Pizza 9322,1910 W Braker Ln Ste 500,matched
B4080CBC-DB80-440D-B351-AFD61633974A,10996570,name+street+zip,exact,NA,Domino's Pizza Store #6609,1509 S Lamar Blvd Ste 500,Austin,78704,Domino's Pizza Store #6609,1509 S Lamar Blvd Ste 500,matched
97C8AE4F-984A-4D1A-965B-0785EA944F7E,10996583,name+street+zip,exact,NA,Domino's Pizza-Store #6404,720  BASTROP SB HWY,AUSTIN,78741,Domino's Pizza-Store #6404,720 BASTROP SB HWY,matched
1CEBBB5F-4CBC-4FBD-B085-4348C8AEF932,12396406,name+street+zip,exact,NA,Dominos,6929 Airport Blvd Ste 100,Austin,78752,Dominos,6929 Airport Blvd Ste 100,matched
01D610D5-2781-4A63-B07A-437AA6BB9F91,12397313,name+street+zip,exact,NA,Dominos 6616,13201 Pond Springs Rd Ste 102,Austin,78729,Dominos 6616,13201 Pond Springs Rd Ste 102,matched
8787B80D-16B8-43B0-9934-C0644D60B1BC,12397314,name+street+zip,exact,NA,Dominos 6847,1420 W Wells Branch Pkwy Unit 105,Pflugerville,78660,Dominos 6847,1420 W Wells Branch Pkwy Unit 105,matched
0919D922-1EB7-4690-B1E6-A2E41C7CBFAD,12397316,name+street+zip,exact,NA,Dominos 9274,13764 N US 183 HWY SB SVRD Unit A,AUSTIN,78750,Dominos 9274,13764 N US 183 HWY SB SVRD Unit A,matched
52D00F14-BF3A-4C1F-94C8-9E5C73477D4E,11626994,name+street+zip,exact,NA,Dominos Pizza,9001 Cameron Rd Ste 203 # Bunit,Austin,78754,Dominos Pizza,9001 Cameron Rd Ste 203 # Bunit,matched
DDAEF6C1-35A2-4578-835B-A135E9D332B8,10061666,name+street+zip,exact,NA,Dominos Pizza,9616 N Lamar Blvd,Austin,78758,Dominos Pizza,9616 n Lamar Blvd,matched
977F857C-3DF7-4590-AABB-6FD35947B951,11860825,name+street+zip,exact,NA,Dominos Pizza #6603,1931 E Oltorf St,Austin,78741,Dominos Pizza #6603,1931 E Oltorf St,matched
5BCCED74-EC5E-4D27-AF98-95A49E0A43E3,12397238,name+street+zip,exact,NA,Dominos Pizza 6628,2716 W William Cannon Dr Unit 200,Austin,78745,Dominos Pizza 6628,2716 W William Cannon Dr Unit 200,matched
8A42EC8B-2B78-4324-BBC8-36894355035F,10298433,name+street+zip,exact,NA,Don Dario's Mexican Restaurant & Cantina,8801 S Ih 35,Austin,78744,Don Dario's Mexican Restaurant & Cantina,8801 S Ih 35,matched
FD175264-5754-4AAD-9149-CE8D481A5E25,12186214,name+street+zip,exact,NA,Don Don Express,11815 FM 620 N Ste 4,Austin,78750,Don Don Express,11815 FM 620 N Ste 4,matched
8B1D20EA-9139-4027-B322-47FF6EFEDCB2,10522382,name+street+zip,exact,NA,Don Juan Mexican Restaurant,2506 E Ben White Blvd,Austin,78741,Don Juan Mexican Restaurant,2506 E Ben White Blvd,matched
A6A0B1E6-24C3-4BA9-A0BC-6032CFE1CC4B,2803434,name+street+zip,exact,NA,Don's Short Stop,13900 Immanuel Rd,Pflugerville,78660,Don's Short Stop,13900 Immanuel Rd,matched
5B69BFC5-699A-42FB-B4EC-47C668CE7112,12400183,name+street+zip,exact,NA,Donkey Mo's Korean Fried Chicken,5312 Airport Blvd Ste D,Austin,78751,Donkey Mo's Korean Fried Chicken,5312 Airport Blvd Ste D,matched
08DBFB7E-BB1F-400C-A305-203E9A5C8A41,10213950,name+street+zip,exact,NA,Donn's BBQ,10003 FM 969 Rd,Austin,78724,Donn's BBQ,10003 FM 969 Rd,matched
14557C39-7DD7-40C6-8A45-E44FB062E116,10933758,name+street+zip,exact,NA,Donn's BBQ,2617 S Ih 35,Austin,78741,Donn's BBQ,2617 S Ih 35,matched
8DB5A415-62A9-49C0-98AB-B313B5445F14,2800746,name+street+zip,exact,NA,Donn's Bar-B-Q,7001 Oak Meadow Dr,Austin,78736,Donn's Bar-B-Q,7001 Oak Meadow Dr,matched
E11C9C60-9E6B-4575-9028-CE95AD51B808,2800140,name+street+zip,exact,NA,Donn's Depot,1600 W 5th St,Austin,78703,Donn's Depot,1600 W 5th St,matched
985CE6BC-D669-4F0D-BF50-D3C6F65ED925,12114725,name+street+zip,exact,NA,Donut 4U,10601 N FM 620 Rd,Austin,78726,Donut 4U,10601 N FM 620 Rd,matched
1A05CA4E-0D01-42B0-8BDC-685B62BF3C2D,10884451,name+street+zip,exact,NA,Donut 7,11005 Burnet Rd Ste 104,Austin,78758,Donut 7,11005 Burnet Rd Ste 104,matched
8631FC88-3FA7-40D2-9947-C8429B1AFE27,11661707,name+street+zip,exact,NA,Donut Crown,2438 W Anderson Ln # Bunit # 12,Austin,78757,Donut Crown,2438 W Anderson Ln # Bunit # 12,matched
C3570EEB-6D52-491C-B340-D6FAF1686A72,11504562,name+street+zip,exact,NA,Donut Empire,1033 E Howard Ln Ste D,Austin,78753,Donut Empire,1033 E Howard Ln Ste D,matched
6F75C0B8-0A62-4006-8113-CA54C739BD08,10628960,name+street+zip,exact,NA,Donut Taco Palace I,5446 W US 290 WB HWY Unit 101,AUSTIN,78735,Donut Taco Palace I,5446 W US 290 WB HWY Unit 101,matched
ED79C8F7-02F4-47EE-8FC6-59852EA330CF,10639746,name+street+zip,exact,NA,Donut Taco Palace II,1807 W Slaughter Ln Ste 200,Austin,78748,Donut Taco Palace II,1807 W Slaughter Ln Ste 200,matched
5E2E850A-AF67-4A2E-A03D-E53241C410F7,10531579,name+street+zip,exact,NA,Donut4U,1425 E Rundberg Ln,Austin,78753,OOB - Donut 4U,1425 E Rundberg Ln,matched
706D8AD7-704D-4D34-89C0-04CC520D643C,12091100,name+street+zip,exact,NA,Dos Batos,2525 W Anderson Ln # Bunit # 175,Austin,78757,Dos Batos,2525 W Anderson Ln # Bunit # 175,matched
29DE2DFF-60A5-4AA4-9D0E-61A3BA9AC577,12186381,street+zip+name_corroborated,address+events,2,Dos Salsa Domain,11301 Burnet Rd Bldg 1,Austin,78758,Dos Salsas Domain,11301 Burnet Rd Bldg 1,matched
76D9B11A-378C-43BE-9B6B-EA110F57ECE4,12393234,name+street+zip,exact,NA,Doss Elementary School,7005 Northledge Dr,Austin,78731,Doss Elementary School,7005 Northledge Dr,matched
42A4FEC9-7B19-421E-8177-1FA66C07F8EB,2802971,name+street+zip,exact,NA,Double Dave's Pizza,13343 N US 183 HWY NB SVRD Unit 240,AUSTIN,78729,Double Dave's Pizza,13343 N US 183 HWY NB SVRD Unit 240,matched
61C0B5FA-8B87-49C0-96F9-8ADD1A363F48,11936946,name+street+zip,exact,NA,Double Dave's Pizza,1700 Grand Avenue Pkwy,Pflugerville,78660,Double Dave's Pizza,1700 Grand Avenue Pkwy,matched
9E303AEB-B24C-493D-87E4-8703E6E753C1,11714231,name+street+zip,exact,NA,Double Dave's Pizzaworks,8947 FM 2244 Rd Ste 201,Austin,78746,Double Dave's Pizzaworks,8947 FM 2244 Rd Ste 201,matched
C557DF60-522E-47E0-84A6-039D487949CD,10328502,name+street+zip,exact,NA,Double Dave's Pizzaworks,9500 S Interstate 35,Austin,78748,Double Dave's Pizzaworks,9500 S Interstate 35,matched
D60DFBC3-BA69-4928-9704-E9E83CA066C3,12398232,name+street+zip,exact,NA,Double RR Grocery,4501 E Martin Luther King Jr Blvd,Austin,78721,Double RR Grocery,4501 E Martin Luther King Jr Blvd,matched
0189D64A-938D-44BB-BD87-0A4CA3B3CE84,10589732,name+street+zip,exact,NA,DoubleDave's Pizzaworks,4301 W William Cannon Dr Ste B180,Austin,78749,DoubleDave's Pizzaworks,4301 W William Cannon Dr Ste B180,matched
0BBA90B0-7258-4162-9725-2C6721689024,11902132,name+street+zip,exact,NA,Doubletree Austin NW Arboretum,8901 Business Park Dr,Austin,78759,Doubletree Austin NW Arboretum,8901 Business Park Dr,matched
D82AA109-2352-4BFF-AB68-CC8EF69AB447,12397335,name+street+zip,exact,NA,Doubletree Club Hotel,1617 N IH 35 Svrd NB,Austin,78702,Doubletree Club Hotel,1617 N IH 35 Svrd NB,matched
20DEA92B-9072-46B9-924F-0E41090F7E0A,12397024,name+street+zip,exact,NA,Doubletree by Hilton Austin,6505 N Interstate 35,Austin,78752,Doubletree by Hilton Austin,6505 N Interstate 35,matched
8C1DAF6A-545D-4CE3-8A46-74C4AB0F8E5C,12398599,name+street+zip,exact,NA,Dovetail Pizza,1816 S 1st St,Austin,78704,Dovetail Pizza,1816 S 1st St,matched
46AA6B73-0DA2-4E2B-9DA8-19A6A4063034,12399770,name+street+zip,exact,NA,Down South CaJJun Eats,15424 FM 1825,Pflugerville,78660,Down South CaJJun Eats,15424 FM 1825,matched
E52820D7-2140-46B8-96FE-03BCADAD070A,12399914,name+street+zip,exact,NA,Downright Hotel,701 E 11th St,Austin,78701,Downright Hotel,701 E 11th St,matched
F04C88E5-5FE3-4F05-A277-6371F7A49820,179007,name+street+zip,exact,NA,Doxa Coffee Roasters at Austin Oaks,4220 Monterey Oaks Blvd,Austin,78749,Doxa Coffee Roasters at Austin Oaks,4220 Monterey Oaks Blvd,matched
43747E91-4231-48AA-9D38-A332B99E2162,10334534,name+street+zip,exact,NA,Dragon Express,14300 FM 969 Rd Unit C,Austin,78724,Dragon Express,14300 FM 969 Rd Unit C,matched
6D1B1D08-540F-469F-9F77-90D73034F9C2,2801434,name+street+zip,exact,NA,"Draught House, The",4112 Medical Pkwy,Austin,78756,"Draught House, The",4112 Medical Pkwy,matched
661F55B9-AE0A-4654-A10F-D36DD7DB289A,2803205,street+zip+name_corroborated,address+events,2,Driftwood/DT,319 Colorado St,Austin,78701,Drftwood/DT,319 Colorado St,matched
ABFF3BD1-D9C3-4157-8B9F-9FAA577EF6F4,12398633,name+street+zip,exact,NA,Driskill Hotel - 1886 Cafe,604 Brazos St,Austin,78701,Driskill Hotel - 1886 Cafe,604 Brazos St,matched
A9DE1EB0-172A-44DC-AB49-CBC8C3A288EE,12398632,name+street+zip,exact,NA,Driskill Hotel - Bakery Kitchen,604 Brazos St,Austin,78701,Driskill Hotel - Bakery Kitchen,604 Brazos St,matched
8F14B717-3E5E-4279-AE66-EA4F598AC568,12398631,name+street+zip,exact,NA,Driskill Hotel - Banquet Kitchen,604 Brazos St,Austin,78701,Driskill Hotel - Banquet Kitchen,604 Brazos St,matched
8B5D5706-9569-43C0-9302-08B35D4D997E,12398636,name+street+zip,exact,NA,Driskill Hotel - Lobby Bar,604 Brazos St,Austin,78701,Driskill Hotel - Lobby Bar,604 Brazos St,matched
711C6A1D-7413-4FE3-B130-B18DE04DAD4D,11952670,name+street+zip,exact,NA,Drop Kick Cocktail Bar and Kitchen,1630 E 6th St Unit 100,Austin,78702,Drop Kick Cocktail Bar and Kitchen,1630 E 6th St Unit 100,matched
2EAF96A1-CB4D-4EF5-884C-74A69832D1C5,2800251,name+street+zip,exact,NA,Drury Inn,6711 N Interstate 35,Austin,78752,Drury Inn,6711 N Interstate 35,matched
7C028131-E796-478B-8E0A-6BAA75861833,11301587,name+street+zip,exact,NA,Dry Creek Shell,3800 Dry Creek Dr,Austin,78731,Dry Creek Shell,3800 Dry Creek Dr,matched
2107A83D-FFA6-4278-A8E2-EB4492BF894B,12062866,name+street+zip,exact,NA,Dumont's,214 W 4th St,Austin,78701,Dumont's,214 W 4th St,matched
74D7A8DA-1E5B-4534-A98B-9306C62A4BA3,12396604,name+street+zip,exact,NA,Dumpling King,10901 N Lamar Blvd # Bunit # 203,Austin,78753,Dumpling King,10901 N Lamar Blvd # Bunit # 203,matched
2C7B34D6-1088-40ED-BCB4-36FAE01B54DC,12400031,name+street+zip,exact,NA,Dumpling World,4616 Triangle Ave Ste 203,Austin,78751,Dumpling World,4616 Triangle Ave Ste 203,matched
1AB69E93-8964-4024-885A-6D12CBD0C80A,10861871,name+street+zip,exact,NA,Dunkin Donuts,12200  RESEARCH SB BLVD Unit 100,AUSTIN,78759,Dunkin Donuts,12200 RESEARCH SB BLVD Unit 100,matched
C668ADD9-A2BC-44F8-A70E-B78E4882A8F7,11397182,name+street+zip,exact,NA,Dunkin Donuts,401 W Slaughter Ln,Austin,78748,Dunkin Donuts,401 W Slaughter Ln,matched
608D17E2-8D45-46E5-9039-D458855DE131,11794634,name+street+zip,exact,NA,Dunkin' Donuts/Baskin Robbins,1610 E Parmer Ln,Austin,78753,Dunkin' Donuts/Baskin Robbins,1610 E Parmer Ln,matched
26FD09D3-DE1D-4D3D-B14D-95E0BA8432A7,12396779,name+street+zip,exact,NA,Dutch Bros Coffee,1815 E Parmer Ln,Austin,78754,Dutch Bros Coffee,1815 E Parmer Ln,matched
A1208649-B2E3-4AB7-9C55-711813C9E87D,12399654,name+street+zip,exact,NA,Dutch Bros Coffee,14920 Bald Eagle Dr,Pflugerville,78660,Dutch Bros Coffee,14920 Bald Eagle Dr,matched
B33A3B03-ADC7-44B5-8347-4B82E77D7442,12400946,name+street+zip,exact,NA,Dutch Bros Coffee,1910 W Ben White Blvd,Austin,78704,Dutch Bros Coffee,1910 W Ben White Blvd,matched
E5361ED3-2743-440C-9393-B6132F2A09A9,12401697,name+street+zip,exact,NA,Dutch Bros Coffee,6216  ED BLUESTEIN SB BLVD,AUSTIN,78724,Dutch Bros Coffee,6216 ED BLUESTEIN SB BLVD,matched
EDBAC588-21B5-47DA-99B6-8413BE62B7EB,12397995,name+street+zip,exact,NA,Dutch Bros Coffee,9605  MANCHACA  RD,AUSTIN,78748,Dutch Bros Coffee,9605 MANCHACA RD,matched
149FC56A-7E8E-447A-8902-EDF5892ADAEA,11151093,name+street+zip,exact,NA,Duval Market,500 E 51st St,Austin,78751,Duval Market,500 E 51st St,matched
3F5A14AF-BC84-4C47-8E4E-5917733C4CD5,11980377,name+street+zip,exact,NA,E Braker Lane Food Mart,1005 E Braker Ln Ste 3,Austin,78753,E Braker Lane Food Mart,1005 E Braker Ln Ste 3,matched
6ADB6C83-B57C-4778-9803-63FC710A57ED,10805076,name+street+zip,exact,NA,E-Z Stop Groceries & Gas / Conoco,5029 Manor Rd,Austin,78723,E-Z Stop Groceries & Gas / Conoco,5029 Manor Rd,matched
1183060D-51BD-4AC0-BAD7-AA333AFBA96C,11832579,name+street+zip,exact,NA,EPOCH Coffee,3900 Far West Blvd,Austin,78731,EPOCH Coffee,3900 Far West Blvd,matched
3885AB85-D01A-4981-A775-E6A982D8B8D1,2803518,name+street+zip,exact,NA,EZ Corner Store,719 W William Cannon Dr,Austin,78745,EZ Corner Store,719 W William Cannon Dr,matched
9632AC87-513C-48D4-A9BC-918B01414EE8,2803785,name+street+zip,exact,NA,EZ Stop,1200 Kramer Ln,Austin,78758,EZ Stop,1200 Kramer Ln,matched
390A7503-738B-42A8-9D47-C1ACB2493207,2803692,name+street+zip,exact,NA,EZ Way Food Store,2700 E 7th St,Austin,78702,EZ Way Food Store,2700 E 7th St,matched
1D904DC0-D514-4197-BD88-C6D687A007D5,11753236,name+street+zip,exact,NA,East Austin College Prep,5800 E Martin Luther King Jr Blvd,Austin,78721,East Austin College Prep,5800 E Martin Luther King Jr Blvd,matched
AEECC89D-51BE-4897-9D46-705766EF56B0,12171569,name+street+zip,exact,NA,East Austin Hotel,1108 E 6th St,Austin,78702,East Austin Hotel,1108 E 6th St,matched
BC81D075-7BB8-435B-A9E0-E75027FE3236,10120977,name+street+zip,exact,NA,East First Grocery,1811 E Cesar Chavez St,Austin,78702,East First Grocery,1811 E Cesar Chavez St,matched
DE1D1AB4-BFA2-4EBC-868D-EF50D34491ED,11049507,name+street+zip,exact,NA,East Side King,2310 S Lamar Blvd Ste 101,Austin,78704,East Side King,2310 S Lamar Blvd Ste 101,matched
91E30C72-5207-4564-877A-0698BED86479,10668551,name+street+zip,exact,NA,East Side Market,1208 E 11th St,Austin,78702,East Side Market,1208 E 11th St,matched
886C2509-3EE3-4C97-A513-89079716A042,12398082,name+street+zip,exact,NA,East Side Pies,5530 Burnet Rd,Austin,78756,East Side Pies,5530 Burnet Rd,matched
DA681452-04A1-4A88-9E90-244CA4C2F8A6,12029818,name+street+zip,exact,NA,East Side Pies,13265 N US 183 HWY NB SVRD Unit B,AUSTIN,78729,East Side Pies,13265 N US 183 HWY NB SVRD Unit B,matched
532DB098-96D7-4086-833D-B203C2C67F30,12395210,name+street+zip,exact,NA,Eastside High School,901 Neal St Unit A,Austin,78702,Eastside High School,901 Neal St Unit A,matched
07F374E1-90CF-4B2B-965C-911675A7F004,2802928,name+street+zip,exact,NA,Eastside Pies,1401 Rosewood Ave,Austin,78702,Eastside Pies,1401 Rosewood Ave,matched
CC0ED0E8-4EC4-4F15-940D-BAAF0D3CD195,10487262,name+street+zip,exact,NA,Eastside Pies Too!,5312 Airport Blvd,Austin,78751,Eastside Pies Too!,5312 Airport Blvd,matched
4A0F2642-3813-4E5F-990E-BCD7B66CB6FC,12072549,name+street+zip,exact,NA,Easy Tiger,6406 N Interstate 35 Unit 110,Austin,78752,Easy Tiger,6406 N Interstate 35 Unit 110,matched
B1B2218E-08E4-46FD-9282-EC12F0683DAA,11462776,name+street+zip,exact,NA,Eating Recovery Center of Texas,12221 Renfert Way,Austin,78758,Eating Recovery Center of Texas,12221 Renfert Way,matched
07CE9284-C093-4D3C-894D-A4177413C6C0,2800741,name+street+zip,exact,NA,Ebenezer Child Development Center,1014 E 10th St,Austin,78702,Ebenezer Child Development Center,1014 E 10th St,matched
5DEF8A4E-AA64-4E2E-92C1-AFD7CD6210CC,12395723,name+street+zip,exact,NA,Ebisu Japanese Restaurant,13376 N US 183 HWY SB SVRD Unit 400,AUSTIN,78750,Ebisu Japanese Restaurant,13376 N US 183 HWY SB SVRD Unit 400,matched
28ACA001-4129-456F-B24D-3EDE0107E6D3,10778546,name+street+zip,exact,NA,Econo Lodge,9100  BURNET  RD,AUSTIN,78758,Econo Lodge,9100 BURNET RD,matched
90B185DA-A672-4F77-8016-2C50C1EB8FE5,10994739,name+street+zip,exact,NA,Econo Lodge,2915 S Ih 35,Austin,78741,Econo Lodge,2915 S Ih 35,matched
E9DDF3E9-89FF-4708-A8EA-4E2DECAD7A9A,11459958,name+street+zip,exact,NA,Eddie V's #8501,301 E 5th St,Austin,78701,Eddie V's #8501,301 E 5th St,matched
B7FBF1E9-7F43-472F-989C-19121A81DE8F,10653126,name+street+zip,exact,NA,Edis Chocolates,3808 Spicewood Springs Rd,Austin,78759,Edis Chocolates,3808 Spicewood Springs Rd,matched
